ASASSN_id,distance,distance_low,distance_high,g_mag,Gaia_name,G_mag,G_mag_err,abs_mag_G,abs_mag_G_low,abs_mag_G_high,ext_correct_G,ext_correct_G_low,ext_correct_G_high,BP_RP,BP_RP_err,BP_RP_0,BP_RP_0_err,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,FinalType,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
661427629142,99999,99999,99999,15.668,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.028,0.014,0.028,+0.000,9.999,-0.014,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.008,0.008,0.008,0.004,0.004,0.004,RRAB,NonVar,RRab,RRAB,2.45628,-56.52406,SSS_J000949.5-563127
523986598178,99999,99999,99999,15.477,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.000,0.000,0.000,+0.000,9.999,+0.000,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,2.53720,-25.56063,SSS_J001008.9-253338
197568873302,3338,3112,3586,14.589,Gaia DR3 395870679030956672,14.249,0.011,+0.905,+1.125,+0.749,0.727,0.322,0.727,+1.011,0.045,+0.656,0.056,12.811,0.023,12.458,0.023,-0.023,+0.149,-0.179,0.217,0.197,0.217,0.093,0.084,0.093,RRAB,RRL_ab,NA,RRAB,2.59732,+52.36393,1SWASP J001022.10+522207.1
549756977370,745,733,757,11.637,Gaia DR3 2335666854095904896,11.383,0.003,+2.022,+2.057,+1.988,0.000,0.000,0.000,+0.523,0.008,+0.523,0.008,10.660,0.022,10.414,0.019,+1.299,+1.334,+1.265,0.000,0.000,0.000,0.000,0.000,0.000,RRC,EB_ED,RRC,RRC,2.61108,-24.96700,ASASSN-V J001026.66-245801.2
240518288605,6540,5589,7701,15.158,Gaia DR3 2417498934706704256,14.894,0.012,+0.816,+1.157,+0.461,0.000,0.000,0.000,+0.637,0.049,+0.637,0.049,14.336,0.032,14.073,0.055,+0.258,+0.599,-0.097,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,2.63905,-14.41124,CSS_J001033.3-142440
403727744935,7551,6104,9465,16.221,Gaia DR3 4701890162825332608,16.042,0.009,+1.579,+2.041,+1.088,0.073,0.036,0.073,+0.637,0.044,+0.601,0.044,15.130,0.035,14.736,0.099,+0.718,+1.180,+0.227,0.022,0.022,0.022,0.009,0.009,0.009,RRAB,RRL_ab,NA,RRAB,2.79034,-71.23070,ASASSN-V J001109.73-711350.8
180388861098,905,884,925,12.140,Gaia DR3 2848533846713833088,11.970,0.003,+1.993,+2.044,+1.945,0.194,0.095,0.194,+0.508,0.010,+0.413,0.010,11.353,0.023,11.123,0.022,+1.512,+1.563,+1.464,0.058,0.058,0.058,0.025,0.025,0.025,EW,EB_EC,EW,EC|RRC,2.80154,+22.23589,ASAS J001113+2214.2
188979096980,5347,4579,6168,15.750,Gaia DR3 2848640705500223616,15.497,0.010,+1.541,+1.878,+1.231,0.315,0.154,0.315,+0.749,0.048,+0.595,0.048,14.340,0.029,14.126,0.063,+0.605,+0.942,+0.295,0.094,0.094,0.094,0.040,0.040,0.040,RRAB,RRL_ab,NA,RRAB,2.84346,+22.94428,CSS_J001122.3+225639
94489950994,3663,3438,3909,14.254,Gaia DR3 2877686469812402432,13.900,0.008,+0.790,+0.927,+0.649,0.291,0.142,0.291,+0.822,0.029,+0.680,0.029,12.783,0.022,12.445,0.023,-0.123,+0.014,-0.264,0.087,0.087,0.087,0.037,0.037,0.037,RRAB,RRL_ab,NA,RRAB,2.85452,+37.62780,NSVS 6322806
214748600537,335,334,338,9.829,Gaia DR3 2798428345921128832,9.775,0.003,+2.102,+2.108,+2.082,0.048,0.024,0.048,+0.393,0.010,+0.369,0.010,9.090,0.026,8.851,0.019,+1.451,+1.457,+1.431,0.014,0.014,0.014,0.006,0.006,0.006,RRC,EB_ED,RRC,RRC|EC,2.87817,+19.66019,ASAS J001131+1939.6
274877935580,2099,1999,2232,12.541,Gaia DR3 2544592853854602496,12.332,0.015,+0.577,+0.683,+0.444,0.145,0.071,0.145,+0.605,0.062,+0.534,0.062,11.323,0.026,11.078,0.025,-0.330,-0.224,-0.463,0.043,0.043,0.043,0.019,0.019,0.019,RRAB,RRL_ab,NA,RRAB/BL,2.92125,-1.74869,RY Psc
77310272435,7653,6361,9048,15.840,Gaia DR3 4630066386806750592,15.509,0.009,+0.606,+1.007,+0.242,0.484,0.236,0.484,+0.851,0.040,+0.615,0.040,14.386,0.034,13.999,0.067,-0.177,+0.224,-0.541,0.144,0.144,0.144,0.062,0.062,0.062,RRAB,RRL_ab,NA,RRAB,2.98536,-82.67307,ASASSN-V J001156.29-824023.0
274878466806,3765,3584,3996,13.513,Gaia DR3 2417910220774896128,13.469,0.009,+0.590,+0.697,+0.461,0.000,0.000,0.000,+0.417,0.037,+0.417,0.037,12.962,0.023,12.721,0.027,+0.083,+0.190,-0.046,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,3.13171,-14.03592,ASAS J001231-1402.1
388378,1023,1008,1042,14.890,Gaia DR3 431881574626356992,14.291,0.004,+3.104,+3.136,+3.064,1.138,0.556,1.138,+1.341,0.013,+0.785,0.013,12.573,0.023,12.019,0.022,+2.184,+2.216,+2.144,0.340,0.340,0.340,0.146,0.146,0.146,EW,EB_ESD,EW,RRC,3.22345,+64.30151,WISE J001253.6+641805
412317087784,4996,4560,5452,14.149,Gaia DR3 4995082153915644416,13.840,0.011,+0.323,+0.521,+0.133,0.024,0.012,0.024,+0.605,0.049,+0.593,0.049,12.925,0.030,12.743,0.030,-0.575,-0.377,-0.765,0.007,0.007,0.007,0.003,0.003,0.003,RRAB,RRL_ab,NA,RRAB,3.34148,-42.91984,ASAS J001323-4255.2
515396435777,7634,6120,10000,15.780,Gaia DR3 2321270055000459904,15.637,0.011,+1.223,+1.703,+0.637,0.000,0.000,0.000,+0.509,0.045,+0.509,0.045,14.890,0.036,14.610,0.089,+0.476,+0.956,-0.110,0.000,0.000,0.000,0.000,0.000,0.000,RR(B),RRL_d,NA,RRD,3.35154,-28.53653,DE Scl
644245650144,10544,8284,14193,16.010,Gaia DR3 4706691523944811904,15.728,0.012,+0.547,+1.071,-0.098,0.066,0.032,0.066,+0.571,0.057,+0.539,0.057,14.993,0.037,14.465,0.072,-0.142,+0.382,-0.787,0.020,0.020,0.020,0.008,0.008,0.008,RRAB,RRL_ab,NA,RRAB,3.37729,-67.68851,ASASSN-V J001330.55-674118.6
231929489127,5144,4513,6162,15.620,Gaia DR3 2859958906397739136,15.351,0.015,+1.673,+1.958,+1.281,0.121,0.059,0.121,+0.509,0.061,+0.450,0.061,14.771,0.037,14.372,0.080,+1.178,+1.463,+0.786,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,3.38853,+28.49533,CSS_J001333.2+282943
541166322518,5824,5150,6873,14.910,Gaia DR3 4973310930334956672,14.645,0.014,+0.780,+1.047,+0.420,0.039,0.019,0.039,+0.526,0.056,+0.507,0.056,13.871,0.029,13.458,0.046,+0.033,+0.300,-0.327,0.012,0.012,0.012,0.005,0.005,0.005,RRAB,RRL_ab,NA,RRAB,3.39056,-50.89030,SSS_J001333.7-505325
335008041757,11376,8526,15525,15.640,Gaia DR3 2428309401750652672,15.337,0.012,+0.057,+0.683,-0.618,0.000,0.000,0.000,+0.606,0.049,+0.606,0.049,14.598,0.036,14.351,0.061,-0.682,-0.056,-1.357,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,3.39408,-9.83878,CSS_J001334.5-095019
128849749198,1192,1162,1225,13.985,Gaia DR3 429556176242757120,17.350,0.007,+6.144,+6.200,+6.073,0.825,0.402,0.836,+0.000,9.999,-0.403,9.999,12.506,0.022,12.078,0.023,+1.879,+1.934,+1.815,0.246,0.246,0.250,0.106,0.105,0.107,RRC,DSCT,RRC,RRC,3.50109,+60.89321,ASASSN-V J001400.26+605335.6
566936313613,7602,6572,8857,15.537,Gaia DR3 4924117165199481728,15.265,0.007,+9.999,+9.999,+9.999,0.033,0.016,0.033,+0.644,0.029,+0.628,0.029,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.010,0.010,0.010,0.004,0.004,0.004,RRAB,RRL_ab,NA,RRAB,3.50373,-53.00348,SSS_J001400.9-530013
111669271613,3828,3610,4091,15.663,Gaia DR3 429751442647568640,14.801,0.004,-0.003,+0.141,-0.159,1.889,0.915,1.901,+1.478,0.019,+0.555,0.024,12.840,0.022,12.248,0.024,-0.639,-0.507,-0.786,0.564,0.559,0.567,0.242,0.240,0.243,RRC,RRL_e,NA,RRC,3.51420,+61.85744,ASASSN-V J001403.41+615126.8
403727790660,4599,3941,5346,15.132,Gaia DR3 2428391968201979392,14.821,0.011,+1.508,+1.843,+1.181,0.000,0.000,0.000,+0.604,0.044,+0.604,0.044,13.949,0.031,13.576,0.044,+0.636,+0.971,+0.309,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,3.53722,-9.48486,CSS_J001408.9-092905
532576576230,4181,3922,4454,14.149,Gaia DR3 4689507497232922624,13.950,0.012,+0.766,+0.904,+0.628,0.078,0.038,0.078,+0.568,0.048,+0.530,0.048,13.147,0.026,12.812,0.032,+0.018,+0.156,-0.120,0.023,0.023,0.023,0.010,0.010,0.010,RRAB,RRL_ab,NA,RRAB/BL,3.53971,-72.60981,UX Tuc
584115765412,8985,7667,10787,15.396,Gaia DR3 4922626845906679040,15.162,0.006,+0.357,+0.702,-0.040,0.037,0.018,0.037,+0.645,0.024,+0.627,0.024,14.205,0.036,13.926,0.055,-0.574,-0.229,-0.971,0.011,0.011,0.011,0.005,0.005,0.005,RRAB,RRL_ab,NA,RRAB,3.71840,-55.80155,ASASSN-V J001452.42-554805.6
171799218028,2537,2405,2647,14.547,Gaia DR3 2800636852464997248,14.336,0.004,+2.217,+2.333,+2.125,0.097,0.047,0.097,+0.593,0.014,+0.546,0.014,13.458,0.025,13.269,0.042,+1.407,+1.523,+1.315,0.029,0.029,0.029,0.012,0.012,0.012,RRC,RRL_e,NA,RRC,3.77104,+22.80014,CSS_J001505.0+224800
549756413393,586,559,620,12.063,Gaia DR3 4702258357486246784,11.732,0.003,+2.814,+2.916,+2.690,0.079,0.039,0.080,+0.780,0.010,+0.741,0.010,10.745,0.022,10.424,0.021,+1.882,+1.984,+1.759,0.024,0.024,0.024,0.010,0.010,0.010,EW,DSCT,EW,DSCT|RRC|EC,3.80254,-70.27856,ASAS J001513-7016.7
575525760864,2886,2776,3027,13.487,Gaia DR3 4901523644356924288,13.187,0.015,+0.846,+0.930,+0.742,0.040,0.020,0.040,+0.581,0.054,+0.561,0.054,12.352,0.022,12.101,0.026,+0.039,+0.123,-0.065,0.012,0.012,0.012,0.005,0.005,0.005,RRAB,RRL_ab,NA,RRAB,3.86833,-62.64517,ASAS J001528-6238.8
644245563362,2629,2509,2781,13.444,Gaia DR3 4918121665731513728,13.086,0.013,+0.955,+1.056,+0.833,0.032,0.016,0.032,+0.581,0.053,+0.565,0.053,12.105,0.025,11.977,0.028,-0.004,+0.097,-0.126,0.010,0.010,0.010,0.004,0.004,0.004,RRAB,RRL_ab,NA,RRAB,3.92571,-58.88353,UZ Tuc
335008657726,4040,3760,4347,13.941,Gaia DR3 2321235111146631552,13.894,0.004,+0.862,+1.018,+0.703,0.000,0.000,0.000,+0.311,0.012,+0.311,0.012,13.405,0.024,13.227,0.033,+0.373,+0.529,+0.214,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_e,NA,RRC,4.00886,-28.56640,ASASSN-V J001602.13-283359.0
584116287542,4497,4077,4959,14.397,Gaia DR3 4997952497740143232,14.198,0.009,+0.892,+1.105,+0.680,0.041,0.020,0.041,+0.667,0.046,+0.647,0.046,13.529,0.027,13.233,0.039,+0.252,+0.465,+0.040,0.012,0.012,0.012,0.005,0.005,0.005,RRAB,RRL_ab,NA,RRAB,4.04860,-39.45607,ASAS J001611-3927.4
420907661107,10894,8155,14339,15.686,Gaia DR3 2547999042094936448,15.403,0.013,+0.217,+0.846,-0.380,0.000,0.000,0.000,+0.607,0.053,+0.607,0.053,14.427,0.030,14.186,0.043,-0.759,-0.130,-1.356,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,4.06102,+1.89780,Loneos-RR 198
601295506262,10783,8661,14265,15.587,Gaia DR3 4923304248149372288,15.303,0.008,+0.100,+0.576,-0.507,0.039,0.019,0.039,+0.605,0.035,+0.586,0.035,14.498,0.032,14.292,0.070,-0.678,-0.202,-1.285,0.012,0.012,0.012,0.005,0.005,0.005,RRAB,RRL_ab,NA,RRAB,4.08941,-54.63932,SSS_J001621.5-543822
85899520836,6201,5040,7727,15.964,Gaia DR3 2793468861285758080,15.770,0.011,+1.566,+2.016,+1.088,0.242,0.118,0.242,+0.509,0.055,+0.391,0.055,14.951,0.033,14.792,0.101,+0.917,+1.367,+0.439,0.072,0.072,0.072,0.031,0.031,0.031,RR(B),RRL_d,NA,RRD,4.10825,+16.47878,CSS_J001625.9+162843
377957596435,1026,1012,1042,12.501,Gaia DR3 2793913712522910592,12.403,0.005,+2.299,+2.329,+2.266,0.048,0.024,0.048,+0.440,0.020,+0.416,0.020,11.821,0.023,11.632,0.020,+1.751,+1.781,+1.718,0.014,0.014,0.014,0.006,0.006,0.006,RRC,RRL_e,NA,EC|RRC|ESD,4.24038,+18.02917,ASAS J001658+1801.7
627065598625,5891,5327,6547,15.129,Gaia DR3 4905733158983298816,14.844,0.011,+0.959,+1.178,+0.730,0.034,0.017,0.034,+0.607,0.047,+0.590,0.047,13.903,0.029,13.709,0.052,+0.042,+0.261,-0.187,0.010,0.010,0.010,0.004,0.004,0.004,RRAB,RRL_ab,NA,RRAB,4.24192,-60.48406,ASASSN-V J001658.03-602902.6
51540846416,4834,4225,5741,13.953,Gaia DR3 2863721229029745280,13.902,0.004,+0.335,+0.628,-0.038,0.145,0.071,0.145,+0.396,0.015,+0.325,0.015,13.375,0.024,13.040,0.035,-0.090,+0.203,-0.463,0.043,0.043,0.043,0.019,0.019,0.019,RRC,RRL_e,NA,RRC,4.25404,+34.05378,CSS_J001700.9+340313
309237729370,5456,4661,6396,15.274,Gaia DR3 2545654745865659520,15.010,0.013,+1.278,+1.620,+0.932,0.048,0.024,0.048,+0.627,0.054,+0.603,0.054,14.408,0.032,13.878,0.051,+0.710,+1.052,+0.364,0.014,0.014,0.014,0.006,0.006,0.006,RRAB,RRL_ab,NA,RRAB,4.31535,+1.05458,Loneos-RR 192
369367935771,5657,4907,6637,15.067,Gaia DR3 2335795462596618240,14.954,0.008,+1.191,+1.500,+0.844,0.000,0.000,0.000,+0.458,0.036,+0.458,0.036,14.379,0.036,14.180,0.060,+0.616,+0.925,+0.269,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,4.39679,-24.99687,SSS_J001735.0-245950
231928642758,5957,5309,6648,14.439,Gaia DR3 4992174976452293120,14.136,0.017,+0.237,+0.487,-0.001,0.024,0.012,0.024,+0.565,0.073,+0.553,0.073,13.308,0.027,13.001,0.041,-0.574,-0.324,-0.812,0.007,0.007,0.007,0.003,0.003,0.003,RRAB,RRL_ab,NA,RRAB,4.45174,-42.81382,SSS_J001748.4-424850
266288005399,1440,1397,1507,12.671,Gaia DR3 2752696771104684672,12.082,0.015,+0.515,+0.581,+0.416,0.775,0.379,0.775,+1.073,0.067,+0.694,0.067,10.521,0.023,10.221,0.021,-0.502,-0.436,-0.601,0.231,0.231,0.231,0.099,0.099,0.099,RRAB,RRL_ab,NA,RRAB,4.45241,+9.88949,FF Psc
154619602086,6937,6005,8717,14.919,Gaia DR3 2856474279171344512,14.597,0.013,+0.318,+0.631,-0.178,0.073,0.036,0.073,+0.626,0.058,+0.590,0.058,13.840,0.026,13.478,0.039,-0.388,-0.075,-0.884,0.022,0.022,0.022,0.009,0.009,0.009,RRAB,RRL_ab,NA,RRAB,4.50806,+26.74882,CSS_J001801.9+264455
42949677128,1743,1689,1795,12.530,Gaia DR3 385196895017894912,12.492,0.003,+1.116,+1.184,+1.052,0.170,0.083,0.170,+0.442,0.010,+0.359,0.010,11.869,0.023,11.718,0.018,+0.612,+0.680,+0.548,0.051,0.051,0.051,0.022,0.022,0.022,EB,EB_ESD,EB,RRC,4.51567,+43.28278,CSS_J001803.7+431658
661428726466,5136,4183,6756,15.506,Gaia DR3 2748439221564854016,15.465,0.008,+1.815,+2.261,+1.220,0.097,0.047,0.097,+0.479,0.036,+0.432,0.036,14.758,0.045,14.562,0.097,+1.176,+1.622,+0.581,0.029,0.029,0.029,0.012,0.012,0.012,RRC,RRL_c,NA,RRC,4.53362,+6.89456,CSS_J001808.0+065340
171799541201,5078,4381,5773,14.766,Gaia DR3 2799374029000677632,14.589,0.008,+1.061,+1.381,+0.782,0.000,0.000,0.000,+0.583,0.031,+0.583,0.031,13.857,0.027,13.431,0.032,+0.329,+0.649,+0.050,0.000,0.000,0.000,0.000,0.000,0.000,RR(B),CEPH_Other,RR(B),RRD,4.55404,+21.03375,CSS_J001812.9+210201
17181228817,7538,6543,8704,15.653,Gaia DR3 4616572802153870464,15.220,0.011,+0.559,+0.866,+0.246,0.275,0.134,0.275,+0.710,0.045,+0.576,0.045,14.427,0.028,13.976,0.061,-0.041,+0.266,-0.354,0.082,0.082,0.082,0.035,0.035,0.035,RRAB,RRL_ab,NA,RRAB,4.56305,-85.46498,ASASSN-V J001815.11-852753.9
661428933394,410,408,412,10.434,Gaia DR3 419941050145719680,10.311,0.004,+1.932,+1.943,+1.922,0.315,0.154,0.315,+0.716,0.011,+0.562,0.011,9.092,0.020,8.821,0.013,+0.934,+0.945,+0.924,0.094,0.094,0.094,0.040,0.040,0.040,RRC,NonVar,RRC,RRC,4.59450,+55.53056,WISE J001822.6+553150
309238192516,4761,3992,5738,15.414,Gaia DR3 2424098237856290176,15.150,0.006,+1.762,+2.144,+1.356,0.000,0.000,0.000,+0.651,0.026,+0.651,0.026,14.257,0.034,13.938,0.056,+0.869,+1.251,+0.463,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,4.61899,-12.89009,CSS_J001828.5-125324
335008349653,6422,5303,7536,15.160,Gaia DR3 2755942632508733952,14.929,0.013,+0.552,+0.967,+0.204,0.339,0.166,0.339,+0.632,0.056,+0.466,0.056,14.154,0.027,13.771,0.046,+0.015,+0.430,-0.333,0.101,0.101,0.101,0.043,0.043,0.043,RRAB,RRL_ab,NA,RRAB,4.81215,+12.95881,CSS_J001914.9+125731
369367207892,7481,5848,9816,15.535,Gaia DR3 2416792017449399680,15.444,0.008,+1.074,+1.609,+0.484,0.000,0.000,0.000,+0.478,0.033,+0.478,0.033,14.643,0.038,14.428,0.074,+0.273,+0.808,-0.317,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,4.84718,-15.07478,CSS_J001923.3-150429
472447132311,7714,6483,9576,15.833,Gaia DR3 2794204022247763712,15.631,0.010,+1.074,+1.451,+0.604,0.121,0.059,0.121,+0.663,0.043,+0.604,0.043,14.649,0.028,14.287,0.064,+0.177,+0.554,-0.293,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,4.90004,+17.69036,SDSS J001936.02+174125.3
661428774878,3329,3045,3757,14.655,Gaia DR3 2794342457633700864,15.208,0.005,+2.475,+2.669,+2.213,0.121,0.059,0.121,+0.608,0.020,+0.549,0.020,14.540,0.032,14.222,0.059,+1.892,+2.086,+1.630,0.036,0.036,0.036,0.015,0.015,0.015,EW,EB_ESD,EW,RRC,4.95408,+18.80006,CSS_J001948.9+184800
249108534351,7262,6370,9142,14.947,Gaia DR3 2800769992158741504,14.579,0.007,-0.041,+0.243,-0.541,0.315,0.154,0.315,+0.855,0.030,+0.701,0.030,13.439,0.023,13.083,0.037,-0.960,-0.676,-1.460,0.094,0.094,0.094,0.040,0.040,0.040,RRAB,RRL_ab,NA,RRAB,4.96259,+22.69683,CSS_J001951.0+224148
274878705717,6442,5409,8108,15.634,Gaia DR3 2754466194551111808,15.542,0.007,+1.231,+1.610,+0.731,0.266,0.130,0.266,+0.487,0.036,+0.357,0.036,14.840,0.038,14.601,0.089,+0.715,+1.094,+0.215,0.080,0.080,0.080,0.034,0.034,0.034,RRC,RRL_c,NA,RRC,5.01333,+11.39389,CSS_J002003.1+112338
558346822146,290,289,292,11.404,Gaia DR3 2323806593965969792,11.076,0.005,+3.764,+3.772,+3.749,0.000,0.000,0.000,+0.832,0.017,+0.832,0.017,9.976,0.021,9.638,0.023,+2.664,+2.672,+2.649,0.000,0.000,0.000,0.000,0.000,0.000,RRC,DSCT,RRC,EC|RRC|DSCT,5.08733,-25.32261,ASAS J002021-2519.3
120259364823,2517,2380,2628,14.932,Gaia DR3 430475745933595776,14.683,0.004,+1.742,+1.925,+1.303,0.937,0.428,1.282,+0.806,0.014,+0.348,0.198,13.516,0.029,13.144,0.036,+1.232,+1.372,+1.035,0.280,0.261,0.383,0.120,0.112,0.164,EW,CEPH_1O,EW,RRC,5.14196,+62.15040,ASASSN-V J002034.07+620901.4
274878549998,5127,4346,6476,15.456,Gaia DR3 2547126991935491200,15.208,0.014,+1.538,+1.897,+1.030,0.121,0.059,0.121,+0.595,0.062,+0.536,0.062,14.486,0.030,14.070,0.035,+0.901,+1.260,+0.393,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,5.14626,+1.24205,Loneos-RR 729
661428865883,1819,1745,1904,11.467,Gaia DR3 380489851379496448,12.378,0.010,+0.885,+0.975,+0.786,0.194,0.095,0.194,+0.695,0.046,+0.600,0.046,11.517,0.029,11.186,0.031,+0.160,+0.250,+0.061,0.058,0.058,0.058,0.025,0.025,0.025,RRAB,RRL_ab,NA,RRAB/BL:,5.18692,+40.82828,OV And
627065639916,6708,5893,7882,15.690,Gaia DR3 4900854969488357760,15.465,0.014,+1.281,+1.562,+0.931,0.051,0.025,0.051,+0.607,0.062,+0.582,0.062,14.869,0.043,14.546,0.101,+0.721,+1.002,+0.371,0.015,0.015,0.015,0.006,0.006,0.006,RRAB,RRL_ab,NA,RRAB,5.26094,-63.40919,SSS_J002102.6-632433
661428863525,4577,3978,5297,15.556,Gaia DR3 380341348590722432,15.428,0.003,+1.980,+2.285,+1.663,0.145,0.071,0.145,+0.563,0.011,+0.492,0.011,14.604,0.042,14.485,0.075,+1.258,+1.563,+0.941,0.043,0.043,0.043,0.019,0.019,0.019,RRC,EB_ESD,RRC,RRC,5.26279,+40.49050,CSS_J002103.0+402925
609886364962,5638,5228,6080,14.462,Gaia DR3 4923411794130396544,14.198,0.004,+0.410,+0.574,+0.246,0.032,0.015,0.032,+0.651,0.012,+0.636,0.012,13.357,0.026,13.076,0.034,-0.408,-0.244,-0.572,0.009,0.009,0.009,0.004,0.004,0.004,RRAB,CEPH_Other,RRAB,RRAB,5.28071,-53.83809,SSS_J002107.3-535017
661428792266,8503,6895,10859,13.456,Gaia DR3 2800776421722238208,15.444,0.013,+0.626,+1.081,+0.095,0.170,0.083,0.170,+0.685,0.055,+0.602,0.055,14.507,0.035,14.218,0.070,-0.192,+0.263,-0.723,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,RRL_ab,NA,RRAB,5.28079,+22.83157,1SWASP J002107.57+224949.0
584116190359,5413,4723,6174,15.274,Gaia DR3 2308860623171818240,15.032,0.009,+1.332,+1.628,+1.046,0.033,0.016,0.033,+0.615,0.036,+0.599,0.036,14.157,0.030,13.795,0.052,+0.480,+0.776,+0.194,0.010,0.010,0.010,0.004,0.004,0.004,RRAB,RRL_ab,NA,RRAB,5.31829,-35.61717,SSS_J002116.4-353702
188978664246,374,372,377,11.109,Gaia DR3 2855301718740396416,10.769,0.004,+2.857,+2.868,+2.839,0.048,0.024,0.048,+0.647,0.011,+0.623,0.011,9.923,0.022,9.688,0.019,+2.045,+2.056,+2.027,0.014,0.014,0.014,0.006,0.006,0.006,RRC,NonVar,RRC,EC|RRC|DSCT|ESD,5.43708,+24.91631,ASAS J002145+2455.0
171799850477,9630,7735,12355,15.595,Gaia DR3 385100374216418176,15.287,0.014,+0.248,+0.724,-0.293,0.121,0.059,0.121,+0.608,0.058,+0.549,0.058,14.428,0.034,14.095,0.057,-0.526,-0.050,-1.067,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,5.46021,+42.49849,CSS_J002150.4+422954
283468908635,7376,6310,8770,15.500,Gaia DR3 4688678946504965248,15.382,0.008,+0.955,+1.294,+0.579,0.088,0.043,0.088,+0.541,0.032,+0.498,0.032,14.547,0.036,14.396,0.084,+0.182,+0.521,-0.194,0.026,0.026,0.026,0.011,0.011,0.011,RRC,RRL_c,NA,RRC,5.47767,-73.58800,AR Tuc
463857302252,739,726,751,11.579,Gaia DR3 2360391189816942976,11.511,0.003,+2.168,+2.206,+2.133,0.000,0.000,0.000,+0.331,0.009,+0.331,0.009,11.000,0.026,10.821,0.019,+1.657,+1.695,+1.622,0.000,0.000,0.000,0.000,0.000,0.000,RRC,EB_ED,RRC,ESD|RRC|EC,5.48396,-22.67392,ASAS J002156-2240.4
661427714453,99999,99999,99999,15.087,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.018,0.009,0.018,+0.000,9.999,-0.009,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.005,0.005,0.005,0.002,0.002,0.002,RRAB,RRL_ab,NA,RRAB,5.58862,-42.05189,SSS_J002221.3-420307
463856976198,3945,3351,4733,15.326,Gaia DR3 4689920428275459584,15.079,0.008,+2.020,+2.374,+1.624,0.079,0.039,0.079,+0.710,0.032,+0.671,0.032,14.165,0.038,13.823,0.057,+1.161,+1.515,+0.765,0.024,0.024,0.024,0.010,0.010,0.010,RRAB,RRL_ab,NA,RRAB,5.60525,-71.33072,AD Tuc
661428856773,5035,4662,5647,14.821,Gaia DR3 380026097990259840,14.460,0.008,+0.684,+0.851,+0.435,0.266,0.130,0.266,+0.722,0.031,+0.592,0.031,13.565,0.026,13.201,0.034,-0.025,+0.142,-0.274,0.080,0.080,0.080,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,5.65494,+39.41527,CSS_J002237.1+392454
377957399649,6003,4972,7423,15.693,Gaia DR3 2429708770814555520,15.409,0.016,+1.396,+1.805,+0.935,0.121,0.059,0.121,+0.606,0.067,+0.547,0.067,14.480,0.033,14.167,0.057,+0.552,+0.961,+0.091,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,5.72977,-9.22245,CSS_J002255.1-091320
120260169745,7309,6044,8933,15.685,Gaia DR3 2862470087876282368,15.438,0.009,+0.877,+1.289,+0.441,0.242,0.118,0.242,+0.765,0.037,+0.647,0.037,14.303,0.027,14.012,0.045,-0.088,+0.324,-0.524,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB,5.76042,+31.66397,CSS_J002302.5+313950
