ASASSN_id,distance,distance_low,distance_high,g_mag,Gaia_name,G_mag,G_mag_err,abs_mag_G,abs_mag_G_low,abs_mag_G_high,ext_correct_G,ext_correct_G_low,ext_correct_G_high,BP_RP,BP_RP_err,BP_RP_0,BP_RP_0_err,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,FinalType,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name,J-K,J-K_err,sigma_distance,sigma_dist_term,E(B-V),A_J,E(J-K),abs_mag_J_err,above_line
481037412714,1011,993,1030,14.005,Gaia DR3 4072852619960715392,13.561,0.004,2.656,2.698,2.613,0.881,0.429,0.884,0.992,0.016,0.562,0.016,12.25,0.023,11.872,0.023,1.9632442220449935,2.003,1.922,0.263,0.262,0.264,0.113,0.112,0.113,RRC,RRL_e,RRC,RRC,280.28551,-26.55452,PS1-3PI J184108.52-263316.2,0.3780000000000001,0.03252691193458118,18.5,0.03973515289421443,0.28901098901098904,0.263,0.1502857142857143,0.05291098539553575,False
661428621394,1533,1444,1652,15.968,Gaia DR3 4103617230200474368,15.283,0.009,2.696,2.923,2.419,1.659,0.763,1.774,1.859,0.043,1.048,0.113,12.902,0.033,12.197,0.031,1.4792892257281247,1.638,1.282,0.495,0.466,0.53,0.212,0.2,0.227,RRC,RRL_c,RRC,RRC,280.64885,-14.06423,PS1-3PI J184235.72-140351.2,0.7050000000000001,0.045276925690687087,104.0,0.14731450136313823,0.5439560439560439,0.495,0.28285714285714286,0.15887357335903934,False
412317026004,1571,1465,1682,14.832,Gaia DR3 6730406137317002880,14.727,0.003,3.443,3.598,3.292,0.303,0.147,0.306,0.974,0.006,0.826,0.006,13.399,0.033,12.977,0.033,2.327119074800131,2.48,2.179,0.091,0.09,0.091,0.039,0.038,0.039,RRAB,RRL_ab,RRAB,RRAB,280.70549,-37.15921,ASASSN-V J184249.32-370933.2,0.4219999999999988,0.04666904755831214,108.5,0.1499712007845411,0.09999999999999999,0.091,0.052,0.15382838185704595,False
661428480793,2526,2294,2791,15.406,Gaia DR3 4078099283281409152,15.764,0.015,2.605,2.918,2.34,1.147,0.51,1.195,0.822,0.252,0.261,0.263,13.195,0.037,12.356,0.034,0.8408332689034403,1.081,0.609,0.342,0.311,0.357,0.147,0.134,0.153,RRAB,RRL_ab,RRAB,RRAB,280.73077,-24.00538,ASASSN-V J184255.42-240019.1,0.8390000000000004,0.05024937810560445,248.5,0.2136226816170983,0.3758241758241758,0.342,0.19542857142857142,0.21948414544399364,False
609885953233,1541,1472,1622,15.085,Gaia DR3 6650952094188684928,15.26,0.003,4.157,4.256,4.046,0.164,0.08,0.164,0.989,0.005,0.909,0.005,14.053,0.038,13.593,0.05,3.064986806407903,3.164,2.954,0.049,0.049,0.049,0.021,0.021,0.021,RRAB,RRL_ab,RRAB,RR,280.83796,-53.91122,FV Tel,0.46000000000000085,0.06280127387243033,75.0,0.10568489987911707,0.05384615384615385,0.049,0.028000000000000004,0.11241578208801022,False
403727351676,3796,3430,4208,14.745,Gaia DR3 6728501400913126784,14.731,0.006,1.615,1.836,1.392,0.219,0.107,0.219,0.665,0.023,0.558,0.023,13.763,0.028,13.517,0.037,0.8013689812237241,1.022,0.578,0.065,0.065,0.065,0.028,0.028,0.028,RRC,RRL_c,,RRC,281.0723,-40.74837,ASASSN-V J184417.35-404454.1,0.24600000000000044,0.04640043103248072,389.0,0.2225244381722404,0.07142857142857142,0.065,0.037142857142857144,0.22437329516649535,False
661428556321,2448,2229,2696,14.577,Gaia DR3 4079328361145081856,15.249,0.009,2.524,2.727,2.314,0.781,0.382,0.781,0.964,0.043,0.582,0.043,14.236,0.031,13.937,0.055,2.0589429326323843,2.262,1.849,0.233,0.233,0.233,0.1,0.1,0.1,RRC,EB_ED,RRC,RRC,281.08091,-21.92389,PS1-3PI J184419.41-215526.0,0.29900000000000126,0.06313477647065839,233.5,0.20712369592403856,0.256043956043956,0.23299999999999998,0.13314285714285715,0.21072284027421798,False
352187711797,277,276,279,15.136,Gaia DR3 4285618908854461184,14.191,0.006,6.592,6.6,6.573,0.387,0.189,0.39,1.678,0.026,1.489,0.026,12.03,0.024,11.244,0.026,4.701601154677757,4.71,4.686,0.116,0.115,0.116,0.05,0.049,0.05,RRC,NonVar,RRC,RRAB,281.17062,6.31333,BEST lrcbx-645,0.7859999999999996,0.03538361202590826,1.5,0.011758875863806455,0.12747252747252746,0.11599999999999999,0.06628571428571428,0.029134707164830232,False
472446429490,992,966,1017,14.612,Gaia DR3 6730201387635481856,14.291,0.003,4.08,4.141,4.024,0.228,0.11,0.23,0.875,0.005,0.764,0.006,13.192,0.022,12.757,0.027,3.1414416392291087,3.2,3.086,0.068,0.067,0.069,0.029,0.029,0.029,RRAB,RRL_ab,RRAB,RRAB,281.37569,-37.39402,ASASSN-V J184530.17-372338.5,0.4350000000000005,0.034828149534535995,25.5,0.055819099236557056,0.07472527472527472,0.068,0.03885714285714286,0.06038221459652341,False
661428521013,3390,3060,3825,15.257,Gaia DR3 4078448172059973760,15.384,0.025,1.84,2.124,1.497,0.893,0.406,0.974,1.058,0.107,0.622,0.128,13.903,0.029,13.51,0.041,0.9860015089845895,1.226,0.699,0.266,0.248,0.291,0.114,0.106,0.125,RRAB,RRL_ab,RRAB,RRAB,281.38647,-22.9475,ASASSN-V J184532.77-225650.7,0.3930000000000007,0.05021951811795888,382.5,0.24501126744541857,0.2923076923076923,0.266,0.15200000000000002,0.24815132716794086,False
661428636474,1925,1800,2092,14.891,Gaia DR3 4106951189990545024,14.907,0.008,2.618,2.821,2.362,0.867,0.396,0.942,1.025,0.03,0.602,0.071,13.785,0.031,13.518,0.04,2.103846330777405,2.267,1.901,0.259,0.242,0.281,0.111,0.104,0.121,RRC,RRL_e,RRC,RRC,281.48744,-10.83769,GDS_J1845569-105015,0.26699999999999946,0.05060632371551998,146.0,0.1646934918386357,0.2846153846153846,0.259,0.148,0.16957522299558614,False
661428587402,257,234,283,16.092,Gaia DR3 4080173271448956288,17.127,0.003,9.854,10.078,9.622,0.223,0.099,0.246,0.0,9.999,-0.109,9.999,13.56,0.036,12.784,0.038,6.443334383343528,6.653,6.228,0.067,0.061,0.073,0.029,0.026,0.031,RRAB,RRL_ab,RRAB,RRAB,281.7815,-19.95336,ASASSN-V J184707.56-195712.1,0.7759999999999998,0.0523450093132096,24.5,0.20700807016789236,0.07362637362637363,0.067,0.03828571428571429,0.21022186164772455,False
661428781575,2974,2684,3330,15.593,Gaia DR3 4530780349378914688,16.061,0.003,3.045,3.268,2.8,0.649,0.317,0.649,1.041,0.011,0.724,0.011,14.316,0.034,13.938,0.063,1.7552951790703242,1.978,1.51,0.194,0.194,0.194,0.083,0.083,0.083,RRAB,RRL_ab,RRAB,RRAB,281.83508,20.35556,2MASS J18472042+2021199,0.3780000000000001,0.07158910531638177,323.0,0.23583913526353448,0.21318681318681318,0.194,0.11085714285714286,0.23906580207518538,False
609886128672,4353,3778,4873,15.363,Gaia DR3 6735305148817474176,15.289,0.017,1.776,2.084,1.531,0.319,0.156,0.319,0.72,0.073,0.564,0.073,14.273,0.032,13.947,0.059,0.9840566642130095,1.292,0.739,0.095,0.095,0.095,0.041,0.041,0.041,RRAB,RRL_ab,RRAB,RRAB,281.83754,-34.44477,ASASSN-V J184721.00-342640.9,0.3260000000000005,0.06711929677819933,547.5,0.2731176531610732,0.1043956043956044,0.095,0.05428571428571429,0.2751499635984208,False
343598134689,1398,1353,1437,14.759,Gaia DR3 4253555599292283136,13.963,0.006,2.375,2.475,2.292,0.86,0.407,0.884,1.444,0.026,1.024,0.036,12.076,0.043,11.507,0.027,1.0914641429516876,1.172,1.025,0.257,0.248,0.264,0.11,0.106,0.113,RRC,RRL_c,RRC,RRC,281.84797,-5.41686,GDS_J1847235-052500,0.5690000000000008,0.05077400909914441,42.0,0.06523736852623953,0.2824175824175824,0.257,0.14685714285714285,0.08225207749490823,False
429497230557,601,592,610,13.73,Gaia DR3 4259109546058357120,12.835,0.003,2.807,2.856,2.757,1.134,0.546,1.151,1.513,0.005,0.959,0.018,10.847,0.022,10.335,0.023,1.6136276399863019,1.652,1.576,0.339,0.333,0.344,0.145,0.143,0.147,RRC,NonVar,RRC,RRC,281.86012,-2.21978,HM Aql,0.5119999999999987,0.0318276609256791,9.0,0.032517889659977255,0.37252747252747254,0.339,0.19371428571428573,0.05187121695062162,False
661428445819,1243,1176,1312,15.223,Gaia DR3 4074922656737330304,15.897,0.003,4.747,4.867,4.629,0.678,0.331,0.678,1.124,0.006,0.793,0.006,14.4,0.032,14.032,0.059,3.7256443567917756,3.846,3.608,0.202,0.202,0.202,0.087,0.087,0.087,RRAB,RRL_ab,RRAB,RR,282.16371,-25.06336,V1214 Sgr,0.3680000000000003,0.06711929677819933,68.0,0.1187933417917181,0.221978021978022,0.202,0.11542857142857144,0.12467517015847206,False
558345804714,4661,4074,5325,15.575,Gaia DR3 6729032881647511808,15.34,0.017,1.72,2.012,1.43,0.278,0.136,0.278,0.71,0.065,0.574,0.065,14.132,0.029,14.063,0.052,0.7066044853370708,0.999,0.417,0.083,0.083,0.083,0.036,0.036,0.036,RRAB,RRL_ab,,RRAB,282.19825,-39.41819,CG CrA,0.06899999999999906,0.05953990258641678,625.5,0.2914087088934606,0.0912087912087912,0.083,0.04742857142857143,0.2929657413742324,False
455267561890,891,877,903,12.189,Gaia DR3 6711512438732312192,11.946,0.008,2.071,2.106,2.042,0.126,0.061,0.126,0.595,0.032,0.533,0.032,11.09,0.022,10.859,0.022,1.3026114798156245,1.338,1.274,0.038,0.037,0.038,0.016,0.016,0.016,RRC,EB_EC,RRC,RRC,282.32154,-46.2195,ASAS J184918-4613.1,0.23099999999999987,0.03111269837220809,13.0,0.03168253796151668,0.041758241758241756,0.038,0.021714285714285714,0.03875852437442563,False
661428586324,3754,3373,4349,15.679,Gaia DR3 4085987695089601024,15.308,0.022,1.522,1.754,1.202,0.914,0.447,0.914,0.961,0.089,0.514,0.089,13.817,0.024,13.555,0.041,0.6715286585733647,0.904,0.352,0.273,0.273,0.273,0.117,0.117,0.117,RRAB,RRL_ab,,RRAB,282.34267,-20.06981,V1020 Sgr,0.26200000000000045,0.04750789408087881,488.0,0.28227984439103204,0.3,0.273,0.156,0.28461061215180516,False
171799295847,1975,1932,2026,14.121,Gaia DR3 4531731667471181696,13.849,0.004,1.838,1.886,1.783,0.533,0.26,0.533,0.741,0.011,0.481,0.011,12.782,0.022,12.514,0.024,1.145164500187607,1.193,1.09,0.159,0.159,0.159,0.068,0.068,0.068,RRC,RRL_c,RRC,RRC,282.47464,22.96861,WISE J184953.9+225806,0.2680000000000007,0.032557641192199414,47.0,0.051675545947981856,0.17472527472527472,0.159,0.09085714285714286,0.05837098636327798,False
506806389344,1452,1381,1515,15.43,Gaia DR3 6729500101068306304,15.322,0.003,4.254,4.364,4.16,0.258,0.125,0.26,0.835,0.006,0.709,0.006,14.271,0.027,13.813,0.052,3.3841669181796252,3.493,3.291,0.077,0.077,0.078,0.033,0.033,0.033,RRAB,RRL_ab,RRAB,RRAB,282.61723,-37.35246,ASASSN-V J185028.14-372108.8,0.4580000000000002,0.05859180830116101,67.0,0.10019879575591552,0.0846153846153846,0.077,0.044,0.10405810238004379,False
111669194164,5392,4806,6172,15.789,Gaia DR3 2146425406715562240,15.649,0.014,1.869,2.119,1.576,0.121,0.059,0.121,0.755,0.052,0.696,0.052,14.645,0.032,14.341,0.093,0.9502505823636809,1.2,0.657,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,RRAB,RRAB,282.76961,53.35961,ASASSN-V J185104.71+532134.6,0.30400000000000027,0.09835141076771599,683.0,0.27505854148731546,0.03956043956043956,0.036,0.02057142857142857,0.27693710702094304,False
506806589340,805,796,815,13.531,Gaia DR3 4071856187521963136,13.254,0.003,3.386,3.41,3.359,0.339,0.166,0.339,0.762,0.005,0.596,0.005,12.241,0.035,11.98,0.037,2.611020598160656,2.635,2.584,0.101,0.101,0.101,0.043,0.043,0.043,RRC,EB_ED,RRC,RRC,283.12294,-28.0857,PS1-3PI J185229.50-280508.5,0.26099999999999923,0.05093132631298737,9.5,0.025626071913545913,0.110989010989011,0.101,0.05771428571428572,0.044538809612721206,False
24636,463,457,468,11.058,Gaia DR3 6361142162205182592,10.735,0.003,2.054,2.085,2.029,0.353,0.171,0.355,0.685,0.009,0.513,0.009,9.868,0.025,9.587,0.02,1.4350950449102329,1.463,1.411,0.105,0.105,0.106,0.045,0.045,0.045,RRC,EB_ED,RRC,RRC|EC|ESD,283.13483,-79.85097,ASAS J185232-7951.1,0.2810000000000006,0.032015621187164243,5.5,0.025795028622763335,0.11538461538461538,0.105,0.06,0.03742503843216704,False
77310192867,1843,1785,1893,14.254,Gaia DR3 6760308008882595968,14.175,0.005,2.401,2.473,2.342,0.446,0.217,0.447,0.628,0.017,0.41,0.017,13.26,0.024,13.047,0.034,1.799373323904633,1.869,1.741,0.133,0.133,0.133,0.057,0.057,0.057,RRC,RRL_e,RRC,RRC,283.15022,-31.16983,ASASSN-V J185236.05-311011.4,0.2129999999999992,0.041617304093369625,54.0,0.06362425942152902,0.14615384615384616,0.133,0.07600000000000001,0.06928878976384292,False
661428570052,4267,3745,4903,15.414,Gaia DR3 4085050941206962048,15.4,0.01,1.616,1.9,1.315,0.633,0.309,0.633,0.768,0.04,0.459,0.04,14.462,0.026,14.02,0.051,1.1223867857034406,1.406,0.821,0.189,0.189,0.189,0.081,0.081,0.081,RRC,RRL_c,RRC,RRC,283.28549,-21.25541,PS1-3PI J185308.51-211519.4,0.44200000000000017,0.05724508712544684,579.0,0.2946525720904415,0.20769230769230768,0.189,0.108,0.29640065492423057,False
661428602353,2558,2352,2768,14.302,Gaia DR3 4086875688169830784,14.68,0.011,2.574,2.762,2.397,0.066,0.03,0.072,0.707,0.053,0.675,0.053,13.777,0.025,13.576,0.039,1.717497299286824,1.902,1.545,0.02,0.018,0.021,0.008,0.008,0.009,RRC,NonVar,RRC,RRC,283.35396,-17.62671,PS1-3PI J185324.95-173736.1,0.20099999999999874,0.04632493928760188,208.0,0.1765700786471391,0.021978021978021976,0.02,0.011428571428571429,0.1783423468317519,False
661428643065,2706,2459,3053,15.22,Gaia DR3 4203240680264355968,15.159,0.013,1.94,2.162,1.672,1.057,0.509,1.063,1.083,0.056,0.567,0.057,13.703,0.027,13.393,0.04,1.2263610386919779,1.438,0.962,0.315,0.311,0.317,0.135,0.133,0.136,RRAB,RRL_ab,RRAB,RRC,283.51308,-9.37914,NQ Sct,0.3099999999999987,0.04825971404805461,297.0,0.23833233762983327,0.34615384615384615,0.315,0.18,0.2419164177150878,False
515396692939,1606,1554,1680,14.41,Gaia DR3 6735896720432020480,14.199,0.003,2.864,2.938,2.765,0.306,0.149,0.307,0.849,0.005,0.7,0.005,13.086,0.026,12.729,0.032,1.9662722952866887,2.038,1.867,0.091,0.091,0.092,0.039,0.039,0.039,RRAB,RRL_ab,RRAB,RRAB,283.53784,-32.74493,ASASSN-V J185409.08-324441.7,0.3570000000000011,0.0412310562561766,63.0,0.08518229252772372,0.09999999999999999,0.091,0.052,0.08952559946897143,False
343598221161,4930,4471,5608,15.549,Gaia DR3 6415248205993364352,15.286,0.015,1.55,1.762,1.27,0.272,0.133,0.272,0.637,0.065,0.504,0.065,14.601,0.035,14.356,0.082,1.0557654036138486,1.268,0.776,0.081,0.081,0.081,0.035,0.035,0.035,RRAB,RRL_ab,RRAB,RRAB,283.55857,-73.56071,SSS_J185414.1-733339,0.245000000000001,0.08915716460273959,568.5,0.2504020415436092,0.08901098901098901,0.081,0.04628571428571429,0.25296599061772584,False
523986246586,3771,3419,4309,14.851,Gaia DR3 4085113342820600448,14.748,0.007,1.202,1.415,0.912,0.664,0.325,0.664,0.624,0.025,0.299,0.025,13.907,0.021,13.583,0.034,0.8267173379718966,1.04,0.537,0.198,0.198,0.198,0.085,0.085,0.085,RRC,RRL_e,,RRC,283.6625,-20.56293,PS1-3PI J185439.00-203346.5,0.32399999999999984,0.03996248240537617,445.0,0.25624641268489395,0.2175824175824176,0.198,0.11314285714285714,0.25786675631782585,False
627065860737,4311,3857,4803,15.118,Gaia DR3 6650660139493867520,14.974,0.008,1.632,1.874,1.397,0.169,0.083,0.169,0.525,0.031,0.442,0.031,14.144,0.024,13.935,0.051,0.9201098857305611,1.162,0.685,0.051,0.051,0.051,0.022,0.022,0.022,RRC,RRL_c,RRC,RRC,283.82546,-53.42005,SSS_J185517.9-532513,0.20899999999999963,0.056364882684167804,473.0,0.23825248195341925,0.05604395604395604,0.051,0.02914285714285714,0.23951253653402854,False
661428445999,3171,2965,3501,14.257,Gaia DR3 4074052358913711872,14.73,0.01,1.497,1.643,1.282,0.727,0.355,0.727,0.827,0.046,0.472,0.046,13.489,0.029,13.163,0.043,0.7660187898645555,0.912,0.551,0.217,0.217,0.217,0.093,0.093,0.093,RRC,EB_ED,RRC,RRC,283.85452,-25.0587,PS1-3PI J185525.08-250331.3,0.3260000000000005,0.05186520991955976,268.0,0.18352400055198909,0.23846153846153845,0.217,0.124,0.18706402320758125,False
317828523522,537,533,541,13.248,Gaia DR3 4507665556970170880,12.663,0.006,3.678,3.696,3.659,0.335,0.163,0.338,1.187,0.021,1.023,0.021,11.211,0.021,10.667,0.018,2.4611285715022233,2.478,2.444,0.1,0.099,0.101,0.043,0.043,0.043,RRC,RRL_c,RRC,EC|RRC,283.88387,15.38681,ASAS J185532+1523.2,0.5440000000000005,0.02765863337187866,4.0,0.016174841039227252,0.10989010989010989,0.1,0.05714285714285714,0.028330645644677254,False
661428769880,2578,2387,2753,15.297,Gaia DR3 4517198047910652544,15.469,0.006,2.186,2.353,2.043,1.227,0.599,1.227,1.05,0.025,0.451,0.025,14.152,0.029,13.736,0.048,1.7295854349130777,1.897,1.587,0.366,0.366,0.366,0.157,0.157,0.157,RRC,RRL_e,RRC,RRC,283.90441,17.70309,PS1-3PI J185537.05+174211.1,0.4159999999999986,0.05608029957123981,183.0,0.1541425333364916,0.40219780219780216,0.366,0.20914285714285713,0.16106048734370398,False
283468603544,1892,1805,1989,15.279,Gaia DR3 4100638550091015168,14.946,0.009,2.619,2.724,2.509,0.942,0.459,0.944,1.064,0.04,0.604,0.04,13.474,0.028,13.141,0.037,1.8083943396711306,1.911,1.699,0.281,0.281,0.282,0.121,0.12,0.121,RRC,RRL_c,RRC,RRC,283.9362,-16.20172,PS1-3PI J185544.68-161206.1,0.3330000000000002,0.04640043103248072,92.0,0.10558956748176311,0.3087912087912088,0.281,0.1605714285714286,0.11279524263454468,False
360777663657,2610,2387,2906,14.829,Gaia DR3 4086879502090051072,14.465,0.026,1.913,2.107,1.68,0.469,0.229,0.469,0.893,0.098,0.664,0.098,13.523,0.024,13.161,0.029,1.2997974633085971,1.494,1.067,0.14,0.14,0.14,0.06,0.06,0.06,RRAB,RRL_ab,RRAB,RRAB,284.08479,-18.07158,V1036 Sgr,0.3620000000000001,0.037643060449437424,259.5,0.2158992683024786,0.15384615384615385,0.14,0.08,0.21767979707254792,False
163209524768,411,407,414,11.653,Gaia DR3 4533357845167370624,11.286,0.004,2.932,2.956,2.914,0.285,0.138,0.287,0.852,0.014,0.713,0.014,10.148,0.027,9.824,0.018,1.9937908906196542,2.016,1.977,0.085,0.084,0.086,0.036,0.036,0.037,RRC,RRL_e,RRC,EC|RRC,284.44554,24.07939,ASAS J185747+2404.8,0.32399999999999984,0.0324499614791759,3.5,0.018491857501963273,0.09340659340659341,0.085,0.04857142857142857,0.033811222898217023,False
223338715940,2899,2607,3210,14.176,Gaia DR3 6760769666325495296,14.144,0.008,1.373,1.603,1.151,0.46,0.225,0.46,0.637,0.026,0.412,0.026,13.054,0.026,12.805,0.03,0.6057589232250131,0.836,0.384,0.137,0.137,0.137,0.059,0.059,0.059,RRC,RRL_c,,RRC,284.51204,-30.38603,OGLE-BLG-RRLYR-37884,0.24900000000000055,0.039698866482558416,301.5,0.22583612675721007,0.15054945054945057,0.137,0.0782857142857143,0.22774030418153624,False
377957764201,3899,3390,4444,15.693,Gaia DR3 6760878307498728448,15.29,0.009,1.875,2.179,1.591,0.46,0.225,0.46,0.829,0.038,0.604,0.038,14.176,0.031,13.832,0.049,1.0842338240600697,1.388,0.8,0.137,0.137,0.137,0.059,0.059,0.059,RRAB,RRL_ab,RRAB,RRAB,284.55274,-29.60215,OGLE-BLG-RRLYR-37900,0.3439999999999994,0.0579827560572969,527.0,0.2935024262157139,0.15054945054945057,0.137,0.0782857142857143,0.2954528121282831,False
661427878845,923,894,955,15.019,Gaia DR3 6756812386526043264,15.075,0.003,5.035,5.107,4.958,0.214,0.103,0.217,1.031,0.006,0.926,0.007,13.789,0.026,13.288,0.04,3.8989914948704403,3.969,3.824,0.064,0.063,0.065,0.027,0.027,0.028,RRAB,RRL_ab,RRAB,RRAB,284.62258,-33.34817,1SWASP J185829.42-332053.4,0.5009999999999994,0.047707441767506256,30.5,0.07175504711835959,0.07032967032967033,0.064,0.036571428571428574,0.07658816349122104,False
206159703149,1700,1667,1740,13.58,Gaia DR3 4517334524788480896,13.547,0.003,1.241,1.284,1.19,1.154,0.563,1.154,0.87,0.005,0.306,0.005,12.382,0.031,12.106,0.03,0.8857553931086274,0.928,0.834,0.344,0.344,0.345,0.148,0.148,0.148,RRC,NonVar,RRC,RRC,284.63774,18.2482,PS1-3PI J185833.05+181453.5,0.2759999999999998,0.04313930922024598,36.5,0.04662278996902555,0.37802197802197796,0.344,0.19657142857142854,0.06571182956284105,False
429497514485,832,819,842,14.227,Gaia DR3 6660936175164176640,13.786,0.003,4.047,4.082,4.02,0.138,0.067,0.139,0.931,0.005,0.863,0.005,12.618,0.026,12.233,0.026,2.97638336854638,3.011,2.95,0.041,0.041,0.041,0.018,0.018,0.018,RRAB,NonVar,RRAB,RRAB,284.66171,-50.23688,ASASSN-V J185838.81-501412.9,0.3849999999999998,0.03676955262170047,11.5,0.030014342198842518,0.045054945054945054,0.041,0.02342857142857143,0.03992080582389612,False
42950531379,2234,2179,2294,14.082,Gaia DR3 2041080682268991232,13.892,0.004,1.638,1.692,1.58,0.509,0.249,0.509,0.637,0.013,0.388,0.013,13.059,0.023,12.811,0.028,1.1615841561020475,1.216,1.104,0.152,0.152,0.152,0.065,0.065,0.065,RRC,EB_EC,RRC,RRC,284.74694,30.02107,WISE J185859.2+300115,0.24799999999999933,0.03623534186398688,57.5,0.05589062826642117,0.16703296703296702,0.152,0.08685714285714285,0.06232015988438474,False
137439520745,5199,4598,5846,15.865,Gaia DR3 2107176823036095872,15.633,0.011,1.883,2.15,1.629,0.17,0.083,0.17,0.725,0.048,0.642,0.048,14.958,0.039,14.6,0.107,1.3274009128321043,1.594,1.073,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,RRL_ab,RRAB,RRAB,284.83675,45.73506,V0862 Lyr,0.35800000000000054,0.1138859078200635,624.0,0.2606268096822746,0.05604395604395604,0.051,0.02914285714285714,0.26357796555319374,False
403728140388,87,87,87,13.541,Gaia DR3 6712412625223765376,12.364,0.004,7.64,7.64,7.64,0.026,0.013,0.026,1.691,0.016,1.678,0.016,10.351,0.021,9.542,0.021,5.645403736906908,5.645,5.645,0.008,0.008,0.008,0.003,0.003,0.003,RRC,EB_ESD,RRC,RRAB,284.87138,-43.44207,ASASSN-V J185929.13-432631.4,0.809000000000001,0.029698484809835,0.0,0.0,0.008791208791208791,0.008,0.004571428571428572,0.021015232570685483,False
420907868298,1704,1658,1765,13.799,Gaia DR3 4081778214808160384,13.671,0.009,2.199,2.258,2.122,0.315,0.154,0.315,0.753,0.039,0.599,0.039,12.617,0.032,12.365,0.034,1.3656520478465926,1.425,1.289,0.094,0.094,0.094,0.04,0.04,0.04,RRC,RRL_c,RRC,RRC,284.89042,-21.81734,PS1-3PI J185933.70-214902.4,0.25200000000000067,0.04669047011971501,53.5,0.06817709736450696,0.10329670329670329,0.094,0.053714285714285714,0.0758978036905513,False
661428751677,1879,1809,1944,14.926,Gaia DR3 4506031339108104192,14.438,0.006,2.447,2.553,2.352,0.621,0.292,0.643,1.353,0.025,1.05,0.033,12.651,0.024,12.195,0.026,1.0963660994973723,1.185,1.016,0.185,0.179,0.192,0.079,0.077,0.082,RRC,RRL_c,RRC,RR,285.22944,13.12475,WISE J190055.0+130729,0.4559999999999995,0.03538361202590826,67.5,0.07800659267820514,0.2032967032967033,0.185,0.10571428571428572,0.0836855931523665,False
661427776739,3241,2935,3635,14.324,Gaia DR3 6731324225218522752,14.643,0.016,1.895,2.11,1.645,0.195,0.095,0.195,0.683,0.066,0.588,0.066,13.83,0.028,13.506,0.046,1.2186048448389515,1.434,0.969,0.058,0.058,0.058,0.025,0.025,0.025,RRAB,RRL_ab,RRAB,RRAB,285.31751,-35.91159,1SWASP J190117.36-355436.5,0.32399999999999984,0.053851648071345036,350.0,0.23450026020693937,0.06373626373626373,0.057999999999999996,0.03314285714285714,0.23623719444050778,False
515396677303,3508,3189,3858,15.162,Gaia DR3 6439990481793399936,14.888,0.005,1.951,2.158,1.744,0.212,0.103,0.212,0.726,0.022,0.623,0.022,13.825,0.026,13.48,0.042,1.0367020765299866,1.244,0.83,0.063,0.063,0.063,0.027,0.027,0.027,RRAB,RRL_ab,RRAB,RRAB,285.35902,-61.64601,SSS_J190126.2-613846,0.34499999999999886,0.04939635614091388,334.5,0.20705744611835478,0.06923076923076923,0.063,0.036000000000000004,0.208778533362641,False
575525745022,1506,1420,1607,15.113,Gaia DR3 6756533282367694080,15.073,0.003,3.915,4.045,3.773,0.269,0.131,0.27,0.97,0.005,0.839,0.005,13.87,0.029,13.415,0.044,2.9008751406765896,3.029,2.759,0.08,0.08,0.081,0.034,0.034,0.035,RRAB,RRL_ab,RRAB,RRAB,285.44196,-33.95283,1SWASP J190146.07-335710.2,0.45500000000000007,0.05269724850502159,93.5,0.1348158501260094,0.0879120879120879,0.08,0.045714285714285714,0.13813150779311228,False
661428746456,2347,2150,2505,15.682,Gaia DR3 4313456138134916608,15.443,0.011,2.051,2.319,1.869,1.539,0.714,1.58,1.456,0.045,0.704,0.073,13.507,0.026,13.008,0.029,1.1954345520070375,1.409,1.041,0.459,0.436,0.472,0.197,0.187,0.202,RRC,RRL_c,RRC,RRC,285.46967,11.79858,BAJA-6738-0012,0.49900000000000055,0.03894868418830089,177.5,0.16422511831663225,0.5043956043956044,0.459,0.2622857142857143,0.17248970834838773,False
523986363427,2074,1996,2151,14.401,Gaia DR3 4205349337385414912,14.116,0.004,1.753,1.839,1.67,0.779,0.379,0.783,0.933,0.013,0.552,0.014,12.94,0.048,12.589,0.027,1.1229562397348887,1.207,1.043,0.233,0.232,0.234,0.1,0.099,0.1,RRC,RRL_c,RRC,RRC,285.50198,-7.53968,ASASSN-V J190200.48-073222.9,0.3509999999999991,0.05507267925205746,77.5,0.08114229109812442,0.256043956043956,0.23299999999999998,0.13314285714285715,0.09711313713732433,False
481037338165,755,745,766,13.756,Gaia DR3 4254272205993110912,13.068,0.003,3.363,3.396,3.327,0.315,0.152,0.32,1.346,0.005,1.192,0.006,11.321,0.027,10.772,0.029,1.8372652418540583,1.867,1.805,0.094,0.093,0.095,0.04,0.04,0.041,RRC,T2CEPH,RRC,RR:,285.65792,-5.35575,V0947 Aql,0.5489999999999995,0.0396232255123179,10.5,0.030199285165457904,0.10329670329670329,0.094,0.053714285714285714,0.041585536241638694,False
