  MEAN MEDIAN    ASASSN_ID
13.893 13.910 661428815737
15.631 15.720 171798747341
15.500 15.508 283468082441
14.741 14.746 137440214440
14.869 14.913 661427667191
16.785 15.591 661428289824
15.413 15.662 283468860679
14.443 14.479 661427738094
11.802 11.842 558346501689
17.359 17.413 661428161937
11.105 11.042 498216962486
15.056 15.061 661427758689
16.148 16.150 455267204836
14.590 14.601 584115755228
16.170 16.160 661428426619
31.077 46.588 661427789480
12.594 12.594 489626939369
14.961 15.085 618476195538
15.200 15.200 438087016902
15.491 15.548 584116646563
12.444 12.442  77309758180
14.222 13.902 343597416874
15.706 15.774 506806260293
13.617 13.714 326418376425
15.740 15.885 661428670794
15.423 15.574 566936726216
15.795 15.890 661428613524
15.272 15.278 523986395847
15.563 15.563  17179904448
14.785 14.765 575525638163
14.883 14.868 429497744257
15.581 15.085 661427819982
15.197 15.313 644245599317
15.023 14.299 661427774860
15.336 15.364 274878850595
15.193 15.333 326418464097
16.430 16.428 661427687787
14.050 14.048 498216373018
14.410 14.431 661427748392
15.659 15.736 360777345028
14.877 14.876 661427715728
50.060 14.276 661427776036
15.060 15.231 395138026930
15.852 15.942   8590251770
12.712 12.791 171799085297
14.861 14.851 446677398531
14.633 14.617 257699038579
11.944 11.944 635655952846
15.910 15.930 661428615398
15.304 15.404  77310276060
15.618 15.715 618475563984
13.625 13.712 231929009521
15.213 15.244 661428620684
15.409 15.493 661427685227
12.437 12.581 541166863878
15.085 15.202 300648430105
16.114 16.226 661428460835
14.946 14.976 661427690513
14.791 14.761 584116174383
13.772 13.756 395137080874
14.658 14.669 506807027880
16.003 16.084 661428276390
15.574 15.615 661428592046
15.076 15.207 592706341338
15.053 15.087 661427714453
15.915 15.971 283468340939
15.167 15.222 661427724750
14.940 15.071 395137837644
15.149 15.204 661427644826
14.526 14.503 472446802893
12.971 13.157 180388863133
15.168 15.258 103080012220
12.648 12.775 644245951359
15.090 15.114 661427696112
15.192 15.234 661428178422
16.253 16.184 661427871545
14.775 14.827 661428652064
15.363 15.416 661428504682
13.694 13.714 661428216670
14.780 14.826 661427529411
14.056 14.072 661428801019
15.642 15.699 661427840066
14.950 14.948 223339267077
15.479 15.537        40389
15.422 15.494 446677448253
12.475 12.504 584115657271
14.426 14.384 566936523417
14.675 14.704 163209140950
15.486 15.472  25771126715
14.650 14.562 661427729762
14.768 14.932 395137159927
13.423 13.400 498217062141
14.896 14.890 463857204107
15.472 15.543 463857011603
14.928 14.738 661427944311
16.414 16.356 661428055547
14.071 14.204 481037376091
17.580 17.538 661428220682
14.463 14.461 661428936066
14.545 14.676 128849844847
15.839 15.885 661427581671
15.624 15.766 137439704301
14.255 14.283 661427591969
13.723 13.734 661428488205
14.715 14.781 523986565996
14.452 14.495 137440167871
14.497 14.503 386547439718
14.996 15.076 111670010315
14.904 15.526 661427879008
13.944 13.964 661428824762
15.166 15.264 661428112417
10.532 10.174 309237671667
14.054 14.504 661427733774
15.102 15.089 154619503117
14.868 14.972 661428614802
13.915 13.914 635655456061
14.499 14.495 661428226281
14.504 14.573 146030078712
14.286 14.223 661427729763
11.625 11.605 661425118167
15.034 15.103 283468682101
14.739 14.728 661427832320
13.877 13.716 661427551468
14.843 14.847 343598324971
17.012 17.030 661427943037
15.379 15.398 412318041471
16.170 16.223 661428581163
17.059 17.045 128849444844
15.290 15.268 386547939553
12.564 12.562 661427670609
15.003 15.015 644246034942
16.557 16.580 335007943039
11.275 11.252 171799055783
15.002 14.877 661427731214
12.875 12.929 635655453601
13.344 13.321 506806405928
17.405 17.507 661428060834
16.224 16.311 601296076823
15.326 15.458 627066193466
15.310 15.369 481037492095
15.417 15.501 481037143775
15.227 15.219 257698126064
15.051 15.040 326418364269
15.505 15.537 395137456962
15.287 15.292 111669660413
14.994 15.105 395137449803
14.237 14.243 292058515886
15.181 15.253 652835165343
13.761 13.822 627065823445
15.596 15.591  94490444854
13.868 13.884 661428815741
15.074 15.163 343598595230
15.226 15.271 231928320688
15.387 15.394  51540753489
15.068 15.159 489627133259
16.039 16.098 515396216336
41.473 78.040 661427780050
15.298 15.422 429497083301
15.333 15.428 652835079545
14.794 14.815 661427685918
15.723 15.813 661427768990
13.904 13.903 249109316942
15.209 15.127 661427729077
15.725 15.836 128849257252
16.428 16.409 661428451129
15.375 15.450 326418375154
15.202 15.194 584115949011
14.160 14.279 266288573506
15.009 15.001 661427759969
12.708 12.707 317827610629
17.625 17.753 661427629933
13.683 13.692 274878266829
12.810 12.769 661428776219
15.020 15.012 163209754642
15.456 15.453 661428538615
15.387 15.371 257699057204
13.871 13.940 584116327077
15.481 15.509 661427961082
13.033 13.123 197569161532
15.176 15.180 661427929418
12.890 13.050 472447516239
14.969 15.097 481036752963
15.645 15.663 352188496472
10.555 10.561 661428963124
16.164 16.234 420907644742
15.599 15.648 377957569280
15.704 15.838 661427689654
14.689 14.768 609886038664
15.474 15.490 661428462014
12.691 12.823 661425494232
15.479 15.524 360778425823
14.519 14.639 326418238658
15.636 15.644 661427835470
12.089 12.212 266288742378
15.982 15.981 188979490159
14.814 14.948 283468615921
13.581 13.569 266288349936
15.275 15.333 541166847013
14.919 14.985 506806921248
15.189 15.174 661428469586
15.168 15.225 661427884994
12.974 12.973 661428920860
15.346 15.396 549756102491
15.364 15.423 661427995700
14.289 14.408 609886327264
13.821 13.776 661427855378
16.352 16.360 661428791803
15.392 15.392 661427532839
15.954 16.061 403727315201
12.690 12.665 489627412938
15.176 15.209 146028942204
14.879 14.938 197568583128
12.267 12.227 429497042214
14.451 14.458  85900274159
15.106 15.153 584116499478
14.594 14.736 661428720510
14.075 14.072 661428803583
15.179 15.159 446676825027
14.014 13.912 661428475460
13.878 14.018 652835899460
14.656 14.650 317827737242
15.329 15.353 412317246647
15.768 15.783 661427740239
14.776 14.797 661427758695
14.835 14.934 438087150955
15.472 15.473 360777689442
14.056 14.054 257698542929
14.973 14.959 369367464483
15.055 15.047 558346658501
15.578 15.623 317827910802
16.036 16.025 661427897055
15.693 15.769 266288937433
15.381 15.431 661427957760
15.611 15.723 644245342685
13.342 13.313 541166671967
15.584 15.649 584116476423
15.456 15.449 532576261191
14.320 14.360 661427930292
15.244 15.310 661428801023
11.952 11.947 558345924565
15.293 15.315 154619028203
15.381 15.529 644245624813
14.634 14.620 601295989233
14.683 14.685 661427818703
15.369 15.474 661427820851
12.125 12.238 438087264122
14.879 14.781 661427946876
15.176 15.167 609885766306
15.627 15.625 661427568642
14.290 14.427 515396764411
14.209 14.336 609885944887
14.775 14.873 661427696805
13.746 13.759 661428815744
14.936 14.979 661427714459
14.908 14.962 455266623987
14.686 14.826 609885504382
15.100 15.163 549756612615
14.912 14.961 661427722893
13.968 13.962 541166056718
14.714 14.784 163209243925
14.841 14.897 652835383043
14.758 14.817  25770132415
11.720 11.668 644245861142
16.258 16.329 661428617267
14.469 14.617 403728168988
15.090 15.138 429497757011
16.213 16.293 498216920807
15.920 15.980 661428429774
15.193 15.269 489626866600
16.016 16.038 360777339160
15.376 15.473 661427593836
15.732 15.725 661427626798
14.477 14.481 274877978300
14.888 14.962 575526171454
13.866 13.868 661428102124
14.180 14.149 558346030790
14.628 14.632 661428737693
15.160 15.182 558346382249
15.193 15.307 661427736917
12.708 12.701 403727845242
14.425 14.448  17180265633
14.043 14.029 549756531416
15.069 15.055 300648618017
15.250 15.315 661428806723
15.249 15.122 661427582264
17.204 17.288 661428007304
15.480 15.470 455266848559
15.349 15.353 618475901026
14.541 14.538  68719958054
14.873 15.008 584115973620
13.478 13.509 463856882042
15.000 14.999 618476320868
13.081 13.104 661428033095
14.490 14.471  34359979228
15.011 15.185 188979825846
14.671 14.655 489627494430
14.760 14.818 661427890183
14.491 14.497 661428703754
11.975 11.995 223339690407
   inf 14.860 661428739557
13.395 13.472 498216436191
14.670 14.664 661428749854
17.652 17.733 661428373769
14.699 14.712 661428236584
14.395 14.489 661427707301
14.107 14.197 644245268361
14.073 14.071 317828471467
14.196 14.196 343598307520
12.757 12.794 566936006142
15.363 15.354 661427655030
15.409 15.450 661427863118
14.847 14.831  60130375047
14.233 14.295 644245675514
15.851 15.913 429497254728
15.107 15.112 661428815059
15.478 15.412 661427555897
13.678 13.702 343598587499
12.547 12.578 274878035003
14.653 14.648 661428842802
15.177 15.242 644246048293
15.484 15.477 266289088485
16.358 16.475 231928948405
14.387 14.507 627065676359
16.077 16.209 403728106709
15.009 15.009 661428956667
14.467 14.573 549756090028
13.381 13.502 652835247136
14.022 14.031 438087002889
15.752 15.871  85899918759
15.419 15.426 661427673075
15.970 16.034 661427640410
14.564 14.549 558346006187
15.060 15.056 498217064011
15.084 15.094 438087475360
14.824 14.822 369367437420
15.374 15.354  25770370709
15.208 15.199 309238039156
15.580 15.681 661427844497
13.158 13.156 661428459980
14.657 14.716 566936521561
16.709 16.701 395138150689
12.582 12.635 609885403966
14.950 14.951 661428726800
13.808 13.870 541166833682
14.002 14.035 463857348870
14.431 14.453 661427699269
12.747 12.746 369367650107
15.434 15.391 343598339599
13.328 13.397 635656076150
14.495 14.500 386548005970
10.709 10.645 240518990155
14.980 15.078 377957519862
15.902 15.991 240518263601
16.418 16.513 661427775458
13.955 13.951        48546
13.501 13.655 403727211649
15.699 15.815 592705778937
13.892 14.010  42950203074
15.351 15.467 455267640928
12.155 12.140 274878318418
15.841 15.922       911868
16.096 16.203 575526531647
15.701 15.763 584116531434
14.752 14.751 257698110175
12.559 12.553 558346185737
14.617 14.607 446677331947
15.986 16.052 661428061429
13.090 13.199 429497693271
13.498 13.538 566936801828
13.289 13.248 635655881953
15.191 15.320 661427921962
14.755 14.776 661427666605
14.280 14.264 206159402951
15.119 15.107 403727175274
15.173 15.318 532576133023
15.195 15.272 661427701705
11.357 11.309 317828178859
14.118 14.101 137439832482
15.499 15.365 412317176337
14.145 14.139  68720047004
14.577 14.578 566936741810
15.097 15.222 163209194109
15.116 15.127 584115735332
15.654 15.679 257698410348
14.789 14.787 661428675119
14.943 14.944 661428010043
15.089 15.179 103080658684
14.197 14.177 309238914766
14.811 14.808 506807093485
14.933 15.078 343597421484
15.616 15.630 386547574360
15.349 15.458 627066065999
15.347 15.359 309238611446
15.915 16.002 635655223752
13.773 13.780 661428101540
15.246 15.230 103079785204
15.415 15.405 661428456147
15.577 15.562  25769952663
15.253 15.361 661428282962
14.523 14.642 214748889234
14.060 14.060 661428135480
14.379 14.412 661427746530
15.097 15.229 463856663761
11.738 11.726 609885382489
14.687 14.737 661427739381
15.351 15.371 661427630803
15.145 15.133 223339248455
15.507 15.500 661427619643
15.799 15.812 661428525187
13.872 14.481 661427862533
16.517 16.511 661428031226
12.255 12.255 592705880220
15.308 15.391 292058491954
16.108 16.171 472447355121
15.574 15.610 498216940719
15.840 15.958  25770313451
14.774 14.870 317828175024
17.509 17.543 661427636402
16.319 16.369 463857359758
16.031 16.026 661428592057
15.803 15.866 661428625009
15.595 15.689 317828807742
13.986 13.996  34360955957
15.166 15.383 661427757416
14.488 14.477 661427641699
15.026 15.033 197569075741
13.868 13.935 661428839392
15.515 15.568 661427780059
15.041 15.028  77310836602
14.900 14.924 661427718888
15.719 15.668 197569019757
15.315 15.373 429497887052
15.676 15.715 249108499369
14.879 15.001 257699085553
13.586 13.597 661428451137
16.248 16.384 644245214519
12.655 12.814 532576248852
16.630 16.713 652835788063
11.118  9.873 163209144697
15.607 15.577 532576805557
14.305 14.286 661428367201
14.964 14.995 644245898226
15.927 15.907 575526730027
15.290 15.442 197569179997
16.197 16.192 661427780747
16.094 16.146 558346006190
15.385 15.499 403727091616
15.192 15.192 197569182035
14.021 14.142 352187610729
15.131 15.202       221992
13.589 13.593 661428451825
15.665 15.765 506807065833
14.654 14.525 661428239727
15.280 15.345 274878221325
15.746 15.742 661425173574
15.044 15.047 515396812963
15.665 15.709 506806990686
14.498 14.489 360778296784
12.897 12.716 326418713583
15.066 15.054 249108258618
15.914 15.963 360777641487
13.923 13.930 352187515909
15.926 15.983 369367653259
14.779 14.896 309238924378
16.534 16.607 360777675417
15.397 15.414 309238192516
13.607 13.587 223338982669
15.257 15.317 326417997796
15.020 15.013 395137878058
14.748 14.797 661428689154
14.514 14.441 584116467409
15.253 15.327 506806414272
14.102 14.174  94490627070
16.199 16.310 661428439390
15.027 15.108 661427719477
14.506 14.475 317827969668
15.584 15.621 326418017134
12.801 12.788 489626929773
15.189 15.324 137439099760
16.400 16.422 274878956029
14.310 14.318 412317453467
16.007 16.089 532576239144
14.555 14.626 661428583037
13.507 13.501 644245346419
13.793 13.736 197569753461
 6.694  6.847 661427840766
16.250 16.293 661428290014
16.016 16.095 661428182446
15.365 15.372 584116026317
14.881 14.874 661428135483
14.016 14.001 463856556096
15.209 15.209 395137043524
13.894 14.023 128849924783
15.327 15.417 292057919447
14.878 14.877 661428266794
13.082 13.213 206159175251
14.480 14.593 231929347658
15.065 15.135 661427812425
13.509 12.385 661427848228
12.954 12.946 549756514664
15.250 15.379 661427815573
14.867 15.029 240518173394
14.443 14.621 188979425161
12.231 12.372 283468079033
15.674 15.729 446676627933
14.980 15.125 566936757022
15.211 15.207 661427849503
12.371 12.402 163209913904
15.221 15.321 661427941873
15.876 15.949 661427736924
13.978 13.989 609885563513
14.952 14.956 506807080043
15.372 15.362 661428800444
14.142 14.142 661428113704
12.596 12.589  17181039000
16.191 16.262 609885519699
13.083 13.060 292058035281
15.333 15.345 661428166963
15.483 15.539 515396622224
15.548 15.562 661428749173
15.140 15.219 395138020659
13.947 13.952 661428104692
15.547 15.601 214748437260
15.715 15.825 566936061546
13.114 13.306 214748745867
15.183 14.976 661427926978
15.177 15.218  42949843567
15.921 15.879 343598429816
16.181 16.190 489626733435
14.800 14.959 412317308537
15.114 15.240 661425032656
15.734 15.803 206159135439
13.175 13.187 661428244328
15.293 15.310 661428693167
15.021 15.096 644245754858
14.994 15.107  77310376594
15.110 15.086 661428121451
15.313 15.369 523986683874
14.691 14.676 266288692668
15.092 15.194 661428644331
20.017 14.983 661428313368
15.068 15.124 197569639323
14.336 14.324 661427776739
14.186 14.248 214748911590
16.832 16.845 661428092913
15.109 15.168 103080522367
14.252 14.370 463857276699
15.042 15.036   8590917746
16.334 16.440  85900785576
15.334 15.370  85900695354
15.288 15.282 197569694720
16.097 16.087 661428401717
17.852 17.644 661427892741
15.523 15.595 257699214604
15.570 15.563 420907610126
15.851 15.847 300648688730
14.045 14.054 292058401346
14.550 14.558 377957792962
14.292 14.289 326418290918
15.122 15.203 661428234719
14.484 14.534 317828018624
10.110  9.803 661428952250
15.839 16.009 214749051745
13.265 13.267 661428024769
14.779 14.753 661428747301
14.623 14.660  51540205418
15.497 15.248 661427909522
15.398 15.396 584116532715
15.013 15.066 661428591473
15.696 15.840 601295435571
13.792 13.985 661428195893
15.523 15.567 558346147104
13.906 13.993 661428925882
14.314 14.375 661428818204
15.786 15.793 592705620851
13.147 13.237 635655519230
15.092 15.148 515397049529
16.280 16.415 549756050221
14.691 14.678 661427792910
15.421 15.433 661428436245
15.572 15.597 661427690529
14.386 14.398 661428619827
12.714 12.730 395137236718
15.048 15.046 403727911830
15.026 15.190 223339007020
13.829 13.875 661427704171
15.622 15.620 661428718383
15.242 15.341  34360100145
13.596 13.614 661427892742
10.409 10.338 249108106816
15.510 15.554 661428470460
13.548 13.688 377957946929
